-26.0,219.0,1061.0,-2940.0,420.0,-14420.0
-40.0,218.0,1075.0,-3920.0,1960.0,-19110.0
-51.0,216.0,1085.0,-3920.0,1960.0,-19110.0
-78.0,210.0,1091.0,-2940.0,910.0,-23590.0
-91.0,212.0,1109.0,-2940.0,910.0,-23590.0
-120.0,210.0,1098.0,770.0,-700.0,-26600.0
-124.0,210.0,1090.0,770.0,-700.0,-26600.0
-143.0,199.0,1065.0,4830.0,-3710.0,-27650.0
-161.0,196.0,1045.0,4830.0,-3710.0,-27650.0
-177.0,200.0,1034.0,8050.0,-8330.0,-26810.0
-191.0,205.0,1015.0,9800.0,-11060.0,-23800.0
-189.0,220.0,1002.0,9800.0,-11060.0,-23800.0
-186.0,229.0,985.0,9030.0,-13440.0,-18970.0
-179.0,225.0,974.0,9030.0,-13440.0,-18970.0
-171.0,227.0,974.0,6510.0,-12600.0,-12950.0
-155.0,224.0,984.0,6510.0,-12600.0,-12950.0
-141.0,219.0,1009.0,4130.0,-6230.0,-7560.0
-134.0,221.0,1018.0,4130.0,-6230.0,-7560.0
-125.0,208.0,1026.0,2940.0,-630.0,-4760.0
-138.0,199.0,1022.0,2940.0,-630.0,-4760.0
-143.0,200.0,1026.0,2730.0,-2800.0,-4900.0
-155.0,197.0,1021.0,2730.0,-2800.0,-4900.0
-155.0,207.0,1012.0,2590.0,-7420.0,-6160.0
-151.0,227.0,991.0,2590.0,-7420.0,-6160.0
-135.0,238.0,959.0,2870.0,-11830.0,-6090.0
-126.0,220.0,953.0,4060.0,-13020.0,-3570.0
-112.0,223.0,972.0,4060.0,-13020.0,-3570.0
-101.0,214.0,997.0,5740.0,-4060.0,-700.0
-91.0,215.0,1004.0,5740.0,-4060.0,-700.0
-98.0,204.0,992.0,5040.0,-2310.0,70.0
-99.0,209.0,965.0,5040.0,-2310.0,70.0
-113.0,219.0,967.0,3500.0,-13090.0,-700.0
-109.0,220.0,971.0,3500.0,-13090.0,-700.0
-92.0,227.0,976.0,1470.0,-18760.0,490.0
-88.0,230.0,978.0,1470.0,-18760.0,490.0
