19.0,261.0,1127.0,-41580.0,490.0,-7770.0
17.0,251.0,1096.0,-41580.0,490.0,-7770.0
28.0,248.0,1050.0,-24500.0,3500.0,1260.0
26.0,250.0,1006.0,-24500.0,3500.0,1260.0
20.0,256.0,980.0,-8890.0,-5320.0,8680.0
42.0,249.0,943.0,-5740.0,-24920.0,14700.0
40.0,258.0,914.0,-5740.0,-24920.0,14700.0
30.0,258.0,901.0,-5460.0,-38290.0,19740.0
26.0,270.0,909.0,-5460.0,-38290.0,19740.0
23.0,277.0,920.0,-1820.0,-30800.0,25200.0
27.0,295.0,936.0,-1820.0,-30800.0,25200.0
43.0,312.0,944.0,0.0,-20090.0,32900.0
71.0,311.0,941.0,0.0,-20090.0,32900.0
105.0,324.0,919.0,2940.0,-18760.0,41020.0
138.0,323.0,891.0,2940.0,-18760.0,41020.0
163.0,321.0,852.0,12110.0,-19950.0,46340.0
183.0,315.0,812.0,12110.0,-19950.0,46340.0
202.0,320.0,791.0,23660.0,-13230.0,46060.0
210.0,322.0,773.0,23660.0,-13230.0,46060.0
221.0,329.0,768.0,27160.0,-2940.0,42210.0
212.0,326.0,756.0,21210.0,2870.0,38220.0
190.0,330.0,759.0,21210.0,2870.0,38220.0
176.0,343.0,769.0,13020.0,5180.0,34930.0
154.0,340.0,786.0,13020.0,5180.0,34930.0
127.0,329.0,811.0,5460.0,7630.0,32130.0
126.0,332.0,826.0,5460.0,7630.0,32130.0
120.0,334.0,828.0,1050.0,8400.0,30520.0
129.0,344.0,815.0,1050.0,8400.0,30520.0
122.0,348.0,805.0,-1050.0,5040.0,31360.0
132.0,342.0,816.0,-1050.0,5040.0,31360.0
139.0,326.0,836.0,2310.0,13790.0,32060.0
140.0,315.0,871.0,2310.0,13790.0,32060.0
126.0,297.0,898.0,5810.0,36540.0,31640.0
117.0,300.0,916.0,5810.0,36540.0,31640.0
106.0,310.0,933.0,6160.0,47740.0,29610.0
105.0,345.0,945.0,6090.0,42420.0,27510.0
109.0,350.0,950.0,6090.0,42420.0,27510.0
118.0,355.0,942.0,8120.0,34930.0,28350.0
129.0,353.0,926.0,8120.0,34930.0,28350.0
127.0,355.0,907.0,12600.0,29890.0,31640.0
130.0,350.0,877.0,12600.0,29890.0,31640.0
137.0,347.0,852.0,16240.0,29470.0,33740.0
136.0,362.0,837.0,16240.0,29470.0,33740.0
128.0,383.0,846.0,15260.0,32760.0,32340.0
122.0,413.0,864.0,15260.0,32760.0,32340.0
112.0,411.0,888.0,13230.0,47390.0,29540.0
101.0,353.0,907.0,13230.0,47390.0,29540.0
74.0,340.0,929.0,10500.0,66010.0,27370.0
58.0,337.0,942.0,10500.0,66010.0,27370.0
44.0,350.0,963.0,6650.0,78680.0,26180.0
19.0,352.0,980.0,6230.0,81900.0,29470.0
-22.0,274.0,980.0,6230.0,81900.0,29470.0
-117.0,353.0,954.0,5880.0,71470.0,38850.0
-105.0,404.0,952.0,5880.0,71470.0,38850.0
-89.0,358.0,935.0,3150.0,48650.0,61950.0
5.0,379.0,928.0,3150.0,48650.0,61950.0
55.0,343.0,885.0,-3710.0,25340.0,83020.0
91.0,353.0,863.0,-3710.0,25340.0,83020.0
118.0,342.0,871.0,-9030.0,12460.0,89530.0
162.0,341.0,903.0,-9030.0,12460.0,89530.0
174.0,313.0,939.0,-13510.0,14840.0,84280.0
164.0,298.0,955.0,-13510.0,14840.0,84280.0
167.0,292.0,960.0,-18550.0,24710.0,70630.0
139.0,302.0,972.0,-18550.0,24710.0,70630.0
109.0,285.0,990.0,-18550.0,34300.0,53060.0
57.0,293.0,993.0,-13370.0,44800.0,34650.0
8.0,284.0,981.0,-13370.0,44800.0,34650.0
-56.0,282.0,965.0,-8750.0,49280.0,19670.0
-122.0,294.0,943.0,-8750.0,49280.0,19670.0
-165.0,290.0,927.0,-7000.0,46830.0,14840.0
