967.0,-479.0,59.0,-17570.0,23380.0,-8330.0
960.0,-471.0,100.0,-18830.0,26530.0,-15470.0
960.0,-471.0,100.0,-18830.0,26530.0,-15470.0
950.0,-462.0,135.0,-17080.0,26180.0,-20370.0
950.0,-462.0,135.0,-17080.0,26180.0,-20370.0
935.0,-448.0,156.0,-13580.0,22120.0,-23730.0
935.0,-448.0,156.0,-13580.0,22120.0,-23730.0
906.0,-436.0,166.0,-8120.0,17710.0,-25060.0
906.0,-436.0,166.0,-8120.0,17710.0,-25060.0
883.0,-412.0,167.0,-1470.0,16100.0,-22890.0
883.0,-412.0,167.0,-1470.0,16100.0,-22890.0
871.0,-386.0,158.0,5740.0,15330.0,-17290.0
869.0,-380.0,135.0,10990.0,12740.0,-9940.0
869.0,-380.0,135.0,10990.0,12740.0,-9940.0
873.0,-389.0,105.0,13020.0,10010.0,-2520.0
873.0,-389.0,105.0,13020.0,10010.0,-2520.0
877.0,-396.0,83.0,12250.0,10150.0,4340.0
877.0,-396.0,83.0,12250.0,10150.0,4340.0
881.0,-411.0,71.0,10150.0,14140.0,9660.0
881.0,-411.0,71.0,10150.0,14140.0,9660.0
899.0,-410.0,68.0,6510.0,19180.0,12390.0
899.0,-410.0,68.0,6510.0,19180.0,12390.0
921.0,-425.0,73.0,2450.0,23450.0,13160.0
921.0,-425.0,73.0,2450.0,23450.0,13160.0
945.0,-441.0,88.0,-1750.0,26950.0,12950.0
945.0,-441.0,88.0,-1750.0,26950.0,12950.0
968.0,-459.0,107.0,-6860.0,27580.0,11270.0
983.0,-469.0,118.0,-12040.0,26320.0,7630.0
983.0,-469.0,118.0,-12040.0,26320.0,7630.0
986.0,-473.0,133.0,-15680.0,28630.0,2590.0
986.0,-473.0,133.0,-15680.0,28630.0,2590.0
973.0,-473.0,160.0,-16660.0,35420.0,-2940.0
973.0,-473.0,160.0,-16660.0,35420.0,-2940.0
943.0,-464.0,191.0,-15190.0,41510.0,-7210.0
943.0,-464.0,191.0,-15190.0,41510.0,-7210.0
911.0,-447.0,218.0,-11690.0,44380.0,-8120.0
911.0,-447.0,218.0,-11690.0,44380.0,-8120.0
886.0,-427.0,239.0,-7420.0,43260.0,-5250.0
886.0,-427.0,239.0,-7420.0,43260.0,-5250.0
865.0,-417.0,245.0,-2730.0,38360.0,630.0
865.0,-417.0,245.0,-2730.0,38360.0,630.0
852.0,-407.0,234.0,1470.0,33810.0,9030.0
