255.0,310.0,966.0,-19740.0,-5250.0,-2800.0
248.0,280.0,1002.0,-20580.0,-1820.0,-7490.0
248.0,280.0,1002.0,-20580.0,-1820.0,-7490.0
214.0,265.0,1023.0,-19950.0,-280.0,-12530.0
214.0,265.0,1023.0,-19950.0,-280.0,-12530.0
156.0,257.0,1035.0,-17150.0,2590.0,-14910.0
156.0,257.0,1035.0,-17150.0,2590.0,-14910.0
101.0,257.0,1043.0,-12600.0,7140.0,-13230.0
65.0,248.0,1058.0,-7560.0,11830.0,-8120.0
65.0,248.0,1058.0,-7560.0,11830.0,-8120.0
50.0,243.0,1059.0,-2660.0,11130.0,-1680.0
50.0,243.0,1059.0,-2660.0,11130.0,-1680.0
56.0,249.0,1029.0,1540.0,6930.0,4620.0
56.0,249.0,1029.0,1540.0,6930.0,4620.0
82.0,267.0,997.0,3360.0,3780.0,10290.0
82.0,267.0,997.0,3360.0,3780.0,10290.0
128.0,285.0,969.0,2870.0,1680.0,14490.0
128.0,285.0,969.0,2870.0,1680.0,14490.0
180.0,285.0,956.0,280.0,420.0,15890.0
180.0,285.0,956.0,280.0,420.0,15890.0
221.0,282.0,948.0,-3150.0,-770.0,13580.0
221.0,282.0,948.0,-3150.0,-770.0,13580.0
235.0,278.0,956.0,-6650.0,770.0,8120.0
220.0,276.0,983.0,-8820.0,3010.0,770.0
220.0,276.0,983.0,-8820.0,3010.0,770.0
184.0,268.0,1012.0,-8470.0,3780.0,-6090.0
184.0,268.0,1012.0,-8470.0,3780.0,-6090.0
139.0,261.0,1027.0,-5320.0,4200.0,-10640.0
139.0,261.0,1027.0,-5320.0,4200.0,-10640.0
96.0,259.0,1029.0,140.0,5250.0,-12390.0
96.0,259.0,1029.0,140.0,5250.0,-12390.0
64.0,257.0,998.0,6580.0,3920.0,-11480.0
64.0,257.0,998.0,6580.0,3920.0,-11480.0
48.0,261.0,947.0,10220.0,1400.0,-8400.0
48.0,261.0,947.0,10220.0,1400.0,-8400.0
55.0,265.0,908.0,9240.0,-770.0,-4550.0
55.0,265.0,908.0,9240.0,-770.0,-4550.0
73.0,258.0,895.0,5180.0,-1540.0,-1680.0
88.0,249.0,917.0,1050.0,-700.0,-1050.0
88.0,249.0,917.0,1050.0,-700.0,-1050.0
98.0,252.0,948.0,-980.0,-2520.0,-1400.0
98.0,252.0,948.0,-980.0,-2520.0,-1400.0
107.0,262.0,946.0,420.0,-5040.0,-1400.0
107.0,262.0,946.0,420.0,-5040.0,-1400.0
116.0,266.0,933.0,1960.0,-5110.0,-770.0
116.0,266.0,933.0,1960.0,-5110.0,-770.0
126.0,251.0,913.0,1120.0,-5740.0,-420.0
126.0,251.0,913.0,1120.0,-5740.0,-420.0
125.0,260.0,893.0,-1890.0,-3220.0,-630.0
125.0,260.0,893.0,-1890.0,-3220.0,-630.0
116.0,260.0,932.0,-6650.0,4060.0,-280.0
116.0,260.0,932.0,-6650.0,4060.0,-280.0
109.0,234.0,983.0,-10010.0,4130.0,-70.0
95.0,232.0,1005.0,-10150.0,2660.0,140.0
95.0,232.0,1005.0,-10150.0,2660.0,140.0
78.0,236.0,1027.0,-8190.0,3570.0,1680.0
78.0,236.0,1027.0,-8190.0,3570.0,1680.0
74.0,229.0,1034.0,-5180.0,2380.0,3570.0
74.0,229.0,1034.0,-5180.0,2380.0,3570.0
72.0,223.0,1028.0,-1960.0,-700.0,4830.0
72.0,223.0,1028.0,-1960.0,-700.0,4830.0
65.0,230.0,1008.0,210.0,-4410.0,6510.0
65.0,230.0,1008.0,210.0,-4410.0,6510.0
69.0,256.0,983.0,1680.0,-4900.0,9240.0
69.0,256.0,983.0,1680.0,-4900.0,9240.0
88.0,261.0,980.0,2100.0,-3570.0,12180.0
88.0,261.0,980.0,2100.0,-3570.0,12180.0
113.0,255.0,974.0,2170.0,-6020.0,13510.0
129.0,252.0,960.0,1960.0,-8960.0,12950.0
129.0,252.0,960.0,1960.0,-8960.0,12950.0
144.0,260.0,943.0,1120.0,-9520.0,12530.0
144.0,260.0,943.0,1120.0,-9520.0,12530.0
163.0,283.0,942.0,-1400.0,-4900.0,12950.0
163.0,283.0,942.0,-1400.0,-4900.0,12950.0
182.0,285.0,964.0,-4760.0,-700.0,13720.0
182.0,285.0,964.0,-4760.0,-700.0,13720.0
200.0,274.0,984.0,-6160.0,560.0,12670.0
200.0,274.0,984.0,-6160.0,560.0,12670.0
199.0,267.0,992.0,-4550.0,980.0,8960.0
199.0,267.0,992.0,-4550.0,980.0,8960.0
183.0,269.0,975.0,-560.0,1400.0,4340.0
183.0,269.0,975.0,-560.0,1400.0,4340.0
153.0,270.0,947.0,3080.0,4970.0,1260.0
125.0,279.0,941.0,3290.0,8470.0,1540.0
125.0,279.0,941.0,3290.0,8470.0,1540.0
118.0,281.0,957.0,1820.0,7840.0,4550.0
118.0,281.0,957.0,1820.0,7840.0,4550.0
130.0,276.0,965.0,770.0,2730.0,7770.0
130.0,276.0,965.0,770.0,2730.0,7770.0
149.0,271.0,961.0,1120.0,-1470.0,8960.0
149.0,271.0,961.0,1120.0,-1470.0,8960.0
156.0,263.0,950.0,2030.0,-3290.0,8260.0
156.0,263.0,950.0,2030.0,-3290.0,8260.0
153.0,254.0,936.0,1470.0,-5040.0,6580.0
153.0,254.0,936.0,1470.0,-5040.0,6580.0
142.0,251.0,929.0,-1820.0,-7700.0,5250.0
142.0,251.0,929.0,-1820.0,-7700.0,5250.0
131.0,257.0,925.0,-6300.0,-9380.0,5950.0
126.0,282.0,939.0,-8610.0,-4340.0,8750.0
126.0,282.0,939.0,-8610.0,-4340.0,8750.0
151.0,268.0,990.0,-8820.0,2030.0,11830.0
151.0,268.0,990.0,-8820.0,2030.0,11830.0
187.0,240.0,1016.0,-7210.0,-1120.0,12600.0
187.0,240.0,1016.0,-7210.0,-1120.0,12600.0
213.0,240.0,1010.0,-5530.0,-4550.0,10570.0
213.0,240.0,1010.0,-5530.0,-4550.0,10570.0
221.0,236.0,1013.0,-4970.0,-4620.0,7420.0
221.0,236.0,1013.0,-4970.0,-4620.0,7420.0
218.0,232.0,1018.0,-5460.0,-5530.0,4270.0
218.0,232.0,1018.0,-5460.0,-5530.0,4270.0
202.0,233.0,1023.0,-6090.0,-6510.0,2100.0
202.0,233.0,1023.0,-6090.0,-6510.0,2100.0
179.0,236.0,1030.0,-6090.0,-7280.0,1890.0
166.0,236.0,1029.0,-5390.0,-8330.0,3500.0
166.0,236.0,1029.0,-5390.0,-8330.0,3500.0
166.0,234.0,1033.0,-4830.0,-9590.0,6020.0
166.0,234.0,1033.0,-4830.0,-9590.0,6020.0
173.0,241.0,1031.0,-3850.0,-12600.0,8680.0
173.0,241.0,1031.0,-3850.0,-12600.0,8680.0
185.0,269.0,1008.0,-770.0,-10990.0,10360.0
185.0,269.0,1008.0,-770.0,-10990.0,10360.0
209.0,298.0,984.0,3430.0,-1260.0,10920.0
209.0,298.0,984.0,3430.0,-1260.0,10920.0
239.0,286.0,983.0,6860.0,9660.0,9800.0
239.0,286.0,983.0,6860.0,9660.0,9800.0
258.0,270.0,977.0,8680.0,10920.0,5670.0
258.0,270.0,977.0,8680.0,10920.0,5670.0
256.0,266.0,954.0,7560.0,7000.0,-210.0
238.0,260.0,949.0,4200.0,5740.0,-5390.0
137.0,249.0,919.0,-1610.0,3500.0,-5390.0
120.0,247.0,921.0,-4900.0,2380.0,-6160.0
120.0,247.0,921.0,-4900.0,2380.0,-6160.0
100.0,256.0,933.0,-7840.0,1400.0,-5530.0
100.0,256.0,933.0,-7840.0,1400.0,-5530.0
89.0,255.0,951.0,-9940.0,420.0,-3430.0
89.0,255.0,951.0,-9940.0,420.0,-3430.0
96.0,237.0,981.0,-10920.0,-210.0,-840.0
96.0,237.0,981.0,-10920.0,-210.0,-840.0
109.0,226.0,1009.0,-9800.0,-490.0,700.0
109.0,226.0,1009.0,-9800.0,-490.0,700.0
116.0,227.0,1022.0,-7210.0,630.0,1330.0
116.0,227.0,1022.0,-7210.0,630.0,1330.0
119.0,229.0,1023.0,-4340.0,2310.0,1400.0
120.0,223.0,1016.0,-1820.0,3500.0,1120.0
120.0,223.0,1016.0,-1820.0,3500.0,1120.0
112.0,219.0,997.0,210.0,5040.0,770.0
112.0,219.0,997.0,210.0,5040.0,770.0
103.0,230.0,985.0,-140.0,7000.0,1470.0
103.0,230.0,985.0,-140.0,7000.0,1470.0
107.0,229.0,986.0,-2520.0,7490.0,2870.0
107.0,229.0,986.0,-2520.0,7490.0,2870.0
108.0,230.0,997.0,-3990.0,7070.0,3640.0
108.0,230.0,997.0,-3990.0,7070.0,3640.0
107.0,237.0,1015.0,-4410.0,5530.0,3570.0
107.0,237.0,1015.0,-4410.0,5530.0,3570.0
109.0,236.0,1021.0,-3290.0,3780.0,3640.0
109.0,236.0,1021.0,-3290.0,3780.0,3640.0
110.0,243.0,1018.0,-420.0,3710.0,3850.0
115.0,250.0,1003.0,2590.0,4060.0,4270.0
